1.0410650439104678,-0.11684489999999981,-8.135249649999999,6.1557932
1.0410650439104678,-0.11684489999999981,-8.135249649999999,6.1557932
0.9817067547142303,1.3247326499999996,-7.6547238,5.67526735
0.9941653122034491,1.3247326499999996,-8.135249649999999,5.1947415
1.0782825335448345,2.28578435,-8.615775499999998,5.67526735
1.0782825335448345,2.28578435,-8.615775499999998,5.67526735
1.0429943446331538,1.8052584999999999,-8.615775499999998,5.1947415
1.0429943446331538,1.8052584999999999,-8.615775499999998,5.1947415
1.0562724535172618,0.8442067999999998,-8.615775499999998,5.67526735
1.061396981440536,1.3247326499999996,-8.615775499999998,5.67526735
0.9856313077902383,0.36368095,-8.135249649999999,5.1947415
1.0058559369990125,0.8442067999999998,-8.615775499999998,4.71421565
1.0058559369990125,0.8442067999999998,-8.615775499999998,4.71421565
0.9888520293415731,1.3247326499999996,-8.615775499999998,4.2336898
0.9888520293415731,1.3247326499999996,-8.615775499999998,4.2336898
1.1783858839673185,2.28578435,-10.05735305,5.1947415
1.144774713553989,2.28578435,-9.096301350000001,6.1557932
1.061396981440536,1.3247326499999996,-8.615775499999998,5.67526735
1.044554919725306,0.8442067999999998,-8.135249649999999,6.1557932
0.9886923747237439,0.8442067999999998,-8.135249649999999,5.1947415
0.9850045975358898,-0.11684489999999981,-8.135249649999999,5.1947415
0.9850045975358898,-0.11684489999999981,-8.135249649999999,5.1947415
0.9045831710567084,0.36368095,-7.174197949999999,5.1947415
1.0562724535172618,0.8442067999999998,-8.615775499999998,5.67526735
1.0562724535172618,0.8442067999999998,-8.615775499999998,5.67526735
1.0562724535172618,0.8442067999999998,-8.615775499999998,5.67526735
1.0158245598891797,0.8442067999999998,-8.135249649999999,5.67526735
1.0128454963781324,0.36368095,-8.135249649999999,5.67526735
1.053407783870423,0.36368095,-8.615775499999998,5.67526735
1.053407783870423,0.36368095,-8.615775499999998,5.67526735
1.136537476690862,0.36368095,-9.5768272,5.67526735
1.089840403848021,0.36368095,-9.5768272,4.71421565
1.089840403848021,0.36368095,-9.5768272,4.71421565
1.112353590943843,0.36368095,-9.5768272,5.1947415
1.112353590943843,0.36368095,-9.5768272,5.1947415
1.2050395549251436,0.36368095,-11.018404749999998,4.2336898
1.1551333303021396,-0.11684489999999981,-10.05735305,5.1947415
1.1551333303021396,-0.11684489999999981,-10.05735305,5.1947415
1.0957312269290613,-0.5973707500000001,-9.096301350000001,5.67526735
1.0805685472183775,-0.11684489999999981,-8.615775499999998,6.1557932
1.1150668357664677,0.8442067999999998,-9.5768272,5.1947415
1.2301033940483423,0.36368095,-10.05735305,6.63631905
1.206314193703453,0.8442067999999998,-10.05735305,6.1557932
1.1789635079770437,0.36368095,-10.05735305,5.67526735
