comment,time,phase,balo,latitude,longitude,duty_R,duty_L,theta,cornangle,distance
threading,122.17317485809326,land,1011.8088728605039,36.111431,140.098656,-1,-1,-1,,-1
threading,125.17680406570435,land,1011.8088728605039,36.111455,140.098626,-1,-1,-1,,-1
threading,128.18039298057556,land,1011.8088728605039,36.111475,140.098584,-1,-1,-1,,-1
threading,131.18412375450134,land,1011.8088728605039,36.111499,140.09856,-1,-1,-1,,-1
threading,134.18801927566528,land,1011.8088728605039,36.111526,140.098533,-1,-1,-1,,-1
threading,137.191570520401,land,1011.8088728605039,36.111551,140.098495,-1,-1,-1,,-1
threading,140.19500017166138,land,1011.8088728605039,36.111576,140.098448,-1,-1,-1,,-1
threading,143.19750356674194,land,1011.8088728605039,36.111605,140.098414,-1,-1,-1,,-1
threading,146.1996500492096,land,1011.8088728605039,36.111633,140.098389,-1,-1,-1,,-1
threading,149.20262360572815,land,1011.8088728605039,36.111638,140.09838,-1,-1,-1,,-1
threading,152.20413184165955,land,1011.8088728605039,36.11164,140.098378,-1,-1,-1,,-1
threading,155.2060694694519,land,1011.8088728605039,36.111641,140.09838,-1,-1,-1,,-1
threading,158.20975255966187,deployment,1011.8088728605039,36.11164,140.09838,-1,-1,-1,,-1
open,158.82468390464783,deployment,1011.8088728605039,36.111638,140.09838,-1,-1,-1,,-1
threading,161.21340036392212,deployment,1011.8088728605039,36.11164,140.09838,0,0,-1,,-1
threading,164.21698904037476,deployment,1011.8088728605039,36.111641,140.098378,0,0,120.09676366341051,,-1
threading,167.22055578231812,deployment,1011.8088728605039,36.111641,140.09838,0,0,104.5564406349337,,-1
threading,170.22408246994019,deployment,1011.8088728605039,36.111643,140.09838,0,0,104.5564406349337,,-1
threading,173.22762274742126,deployment,1011.8088728605039,36.111645,140.098383,0,0,103.45143303649401,,-1
threading,176.23110437393188,deployment,1011.8088728605039,36.111643,140.098388,19,-19,102.11262292598501,,-1
threading,179.23324346542358,deployment,1011.8088728605039,36.111641,140.098389,60,60,93.23571698035315,,-1
threading,182.23412942886353,deployment,1011.8088728605039,36.111653,140.098396,20,20,93.23571698035315,,-1
deployment,182.34627223014832,deployment,1011.8088728605039,36.111658,140.098398,0,0,93.23571698035315,,-1
threading,185.2376561164856,deployment,1011.8088728605039,36.111661,140.098398,61.67207703539212,18.32792296460788,94.07040435752182,,-1
threading,188.24120044708252,deployment,1011.8088728605039,36.111671,140.098401,31.983117752620558,48.01688224737944,74.61841884140271,,-1
threading,191.24462890625,deployment,1011.8088728605039,36.111685,140.098408,45.79094165724953,34.20905834275047,84.91506759707195,,-1
threading,194.2469458580017,deployment,1011.8088728605039,36.111696,140.098411,75.87270214178558,10,103.26931204000375,,-1
threading,197.24986863136292,deployment,1011.8088728605039,36.11171,140.098416,57.313678427924934,22.68632157207507,95.99241241568089,,-1
threading,200.2535035610199,deployment,1011.8088728605039,36.111718,140.098414,80,10,143.0986844559086,,-1
threading,203.25490641593933,deployment,1011.8088728605039,36.111716,140.098396,45.11900144480201,34.88099855519799,87.96599716398327,,-1
threading,206.25796604156494,deployment,1011.8088728605039,36.111728,140.098398,17.219708830941883,62.78029116905812,77.02449208994433,,-1
threading,209.26164269447327,deployment,1011.8088728605039,36.111738,140.0984,10,80,54.69278658633834,,-1
threading,212.2651882171631,deployment,1011.8088728605039,36.11175,140.098403,10,80,26.507030154366163,,-1
threading,215.26877617835999,deployment,1011.8088728605039,36.111758,140.09841,14.784278021948218,65.21572197805179,70.42687416958981,,-1
threading,218.2706892490387,deployment,1011.8088728605039,36.111768,140.09841,65.70885600434123,14.291143995658777,103.4427037099604,,-1
threading,221.2741277217865,deployment,1011.8088728605039,36.111781,140.098406,64.03718745627347,15.962812543726534,102.05089442111779,,-1
threading,224.27770495414734,deployment,1011.8088728605039,36.111796,140.098408,41.92570146400563,38.07429853599437,115.58673083315365,,-1
threading,227.2804412841797,deployment,1011.8088728605039,36.111805,140.098405,44.528225304386595,35.471774695613405,102.47495427371393,,-1
threading,230.28389239311218,deployment,1011.8088728605039,36.111815,140.0984,16.781313354143705,63.218686645856295,108.08461503377613,,-1
threading,233.2877209186554,deployment,1011.8088728605039,36.111826,140.098391,49.61718506891937,30.382814931080627,122.65038902150567,,-1
threading,236.28984665870667,deployment,1011.8088728605039,36.111838,140.098381,61.48422400290849,18.515775997091513,147.91125401578944,,-1
threading,239.29330897331238,deployment,1011.8088728605039,36.111845,140.09837,0,0,133.9218180473064,,-1
threading,242.293927192688,deployment,1011.8088728605039,36.111846,140.098368,0,0,133.9218180473064,,-1
threading,245.29744267463684,deployment,1011.8088728605039,36.111845,140.098368,0,0,133.9218180473064,,-1
threading,248.3009786605835,camera,1011.8088728605039,36.111845,140.098368,0,0,133.77840699880366,,-1
threading,251.3019392490387,camera,1011.8088728605039,36.111846,140.098368,0,0,142.59612852319628,,-1
threading,254.305650472641,camera,1011.8088728605039,36.111846,140.098368,0,0,142.59612852319628,,1192.8563117980957
threading,257.30702686309814,camera,1011.8088728605039,36.111846,140.098368,0,0,142.59612852319628,,1192.8563117980957
threading,260.30790185928345,camera,1011.8088728605039,36.111845,140.098366,0,0,142.59612852319628,,1192.8563117980957
threading,263.30993270874023,camera,1011.8088728605039,36.111845,140.098366,0,0,142.59612852319628,,1192.8563117980957
threading,266.3114867210388,camera,1011.8088728605039,36.111846,140.098366,0,0,142.59612852319628,,1192.8563117980957
took photo saved as image/yolo_image1.jpg,266.49612402915955,camera,1011.8088728605039,36.111846,140.098366,0,0,142.59612852319628,,1192.8563117980957
cone is in the image,266.49684619903564,camera,1011.8088728605039,36.111846,140.098366,0,0,142.59612852319628,25.511226966085758,1192.8563117980957
rotate for cone,266.49714279174805,camera,1011.8088728605039,36.111846,140.098366,0,0,142.59612852319628,,1192.8563117980957
threading,269.3138632774353,camera,1011.8088728605039,36.111848,140.098365,0,0,162.1483877843778,,1192.8563117980957
threading,272.31733536720276,camera,1011.8088728605039,36.111848,140.098365,0,0,162.1483877843778,,1193.0559277534485
threading,275.321222782135,camera,1011.8088728605039,36.111848,140.098365,0,0,162.1483877843778,,1193.0559277534485
threading,278.3250319957733,camera,1011.8088728605039,36.11185,140.098361,0,0,162.1483877843778,,1193.0559277534485
threading,281.32860374450684,camera,1011.8088728605039,36.11185,140.098363,0,0,162.1483877843778,,1193.0559277534485
took photo saved as image/yolo_image2.jpg,283.5912504196167,camera,1011.8088728605039,36.111851,140.098361,0,0,162.1483877843778,,1193.0559277534485
cone is in the centre,283.59180426597595,camera,1011.8088728605039,36.111851,140.098361,0,0,162.1483877843778,,1193.0559277534485
[camera] approach cone,284.11923837661743,camera,1011.8088728605039,36.111851,140.098361,0,0,166.63978155523552,0,1193.0559277534485
threading,284.3322870731354,camera,1011.8088728605039,36.111853,140.09836,60,60,166.63978155523552,,1193.0559277534485
threading,287.3357586860657,camera,1011.8088728605039,36.11185,140.098348,60,60,166.63978155523552,,1193.0559277534485
threading,290.3392810821533,camera,1011.8088728605039,36.111845,140.098336,0,0,195.09378989311494,,1193.0559277534485
threading,293.3418781757355,camera,1011.8088728605039,36.111845,140.098336,0,0,195.09378989311494,,1192.3739910125732
threading,296.3441536426544,camera,1011.8088728605039,36.111843,140.098336,0,0,195.09378989311494,,1192.3739910125732
threading,299.3459117412567,camera,1011.8088728605039,36.111841,140.098335,0,0,195.09378989311494,,1192.3739910125732
threading,302.349246263504,camera,1011.8088728605039,36.111841,140.098336,0,0,195.09378989311494,,1192.3739910125732
took photo saved as image/yolo_image3.jpg,304.65273809432983,camera,1011.8088728605039,36.111841,140.098336,0,0,195.09378989311494,,1192.3739910125732
cone is NOT in the image,304.6532700061798,camera,1011.8088728605039,36.111841,140.098336,0,0,195.09378989311494,,1192.3739910125732
can not find cone rotate,304.6535565853119,camera,1011.8088728605039,36.111841,140.098336,0,0,195.09378989311494,,1192.3739910125732
threading,305.35181999206543,camera,1011.8088728605039,36.111841,140.098336,0,0,197.23180454642318,,1192.3739910125732
threading,308.3539078235626,camera,1011.8088728605039,36.11184,140.098336,0,0,225.2188521805331,,1192.3739910125732
threading,311.3575999736786,camera,1011.8088728605039,36.11184,140.098336,0,0,225.2188521805331,,1192.2138929367065
threading,314.3611693382263,camera,1011.8088728605039,36.11184,140.098335,0,0,225.2188521805331,,1192.2138929367065
threading,317.3618474006653,camera,1011.8088728605039,36.111836,140.098336,0,0,225.2188521805331,,1192.2138929367065
threading,320.3653721809387,camera,1011.8088728605039,36.111833,140.098336,0,0,225.2188521805331,,1192.2138929367065
took photo saved as image/yolo_image4.jpg,321.2806797027588,camera,1011.8088728605039,36.111833,140.098336,0,0,225.2188521805331,,1192.2138929367065
cone is NOT in the image,321.28115940093994,camera,1011.8088728605039,36.111833,140.098336,0,0,225.2188521805331,,1192.2138929367065
can not find cone rotate,321.2814886569977,camera,1011.8088728605039,36.111833,140.098336,0,0,225.2188521805331,,1192.2138929367065
threading,323.3689012527466,camera,1011.8088728605039,36.11183,140.098336,0,0,161.70529077072717,,1192.2138929367065
threading,326.3698649406433,camera,1011.8088728605039,36.11183,140.098338,0,0,160.50071759637936,,1192.2138929367065
threading,329.3734669685364,camera,1011.8088728605039,36.11183,140.098338,0,0,164.18842674282502,,1192.2138929367065
threading,332.3769619464874,camera,1011.8088728605039,36.111828,140.098336,0,0,164.18842674282502,,1192.0406222343445
threading,335.38065004348755,camera,1011.8088728605039,36.111828,140.098338,0,0,164.18842674282502,,1192.0406222343445
threading,338.3842966556549,camera,1011.8088728605039,36.111828,140.098335,0,0,164.18842674282502,,1192.0406222343445
threading,341.38868260383606,camera,1011.8088728605039,36.111828,140.098338,0,0,164.18842674282502,,1192.0406222343445
took photo saved as image/yolo_image5.jpg,342.0507788658142,camera,1011.8088728605039,36.111828,140.098338,0,0,164.18842674282502,,1192.0406222343445
cone is in the centre,342.05140924453735,camera,1011.8088728605039,36.111828,140.098338,0,0,164.18842674282502,,1192.0406222343445
[camera] approach cone,343.1896755695343,camera,1011.8088728605039,36.111828,140.098338,0,0,159.99338513653078,0,1192.0406222343445
threading,344.3921546936035,camera,1011.8088728605039,36.111828,140.098338,60,60,159.99338513653078,,1192.0406222343445
threading,347.39559841156006,camera,1011.8088728605039,36.111834,140.098321,60,60,159.99338513653078,,1192.0406222343445
threading,350.397837638855,camera,1011.8088728605039,36.111838,140.098311,0,0,154.9918981554327,,1192.0406222343445
threading,353.3992700576782,camera,1011.8088728605039,36.111838,140.09831,0,0,154.9918981554327,,1191.965639591217
threading,356.4030728340149,camera,1011.8088728605039,36.111838,140.09831,0,0,154.9918981554327,,1191.965639591217
threading,359.4063091278076,camera,1011.8088728605039,36.111838,140.098308,0,0,154.9918981554327,,1191.965639591217
threading,362.4099352359772,camera,1011.8088728605039,36.11184,140.098308,0,0,154.9918981554327,,1191.965639591217
took photo saved as image/yolo_image6.jpg,363.86530780792236,camera,1011.8088728605039,36.11184,140.098308,0,0,154.9918981554327,,1191.965639591217
cone is in the centre,363.86598324775696,camera,1011.8088728605039,36.11184,140.098308,0,0,154.9918981554327,,1191.965639591217
threading,365.41348671913147,camera,1011.8088728605039,36.11184,140.098308,0,0,160.52394452186076,,1191.965639591217
[camera] approach cone,366.08362889289856,camera,1011.8088728605039,36.11184,140.098308,0,0,157.20909985641333,0,1191.965639591217
threading,368.417005777359,camera,1011.8088728605039,36.111841,140.098303,60,60,157.20909985641333,,1191.965639591217
threading,371.4204668998718,camera,1011.8088728605039,36.111848,140.098293,0,0,136.931398083284,,1191.965639591217
threading,374.42494916915894,camera,1011.8088728605039,36.11185,140.098288,0,0,136.931398083284,,1191.965639591217
threading,377.428427696228,camera,1011.8088728605039,36.11185,140.098288,0,0,136.931398083284,,1191.9028162956238
threading,380.43243646621704,camera,1011.8088728605039,36.111848,140.098288,0,0,136.931398083284,,1191.9028162956238
threading,383.4355523586273,camera,1011.8088728605039,36.111848,140.098288,0,0,136.931398083284,,1191.9028162956238
threading,386.4385359287262,camera,1011.8088728605039,36.111848,140.09829,0,0,136.931398083284,,1191.9028162956238
took photo saved as image/yolo_image7.jpg,386.5561988353729,camera,1011.8088728605039,36.111848,140.09829,0,0,136.931398083284,,1191.9028162956238
cone is NOT in the image,386.55677318573,camera,1011.8088728605039,36.111848,140.09829,0,0,136.931398083284,,1191.9028162956238
can not find cone rotate,386.5570695400238,camera,1011.8088728605039,36.111848,140.09829,0,0,136.931398083284,,1191.9028162956238
threading,389.4421739578247,camera,1011.8088728605039,36.11185,140.098293,0,0,173.40197511364167,,1191.9028162956238
threading,392.4456105232239,camera,1011.8088728605039,36.11185,140.098293,0,0,171.8779762418784,,1191.9028162956238
threading,395.4475312232971,camera,1011.8088728605039,36.11185,140.098293,0,0,176.14260708732505,,1191.9028162956238
threading,398.44992852211,camera,1011.8088728605039,36.11185,140.098293,0,0,176.14260708732505,,1191.8075680732727
threading,401.45389437675476,camera,1011.8088728605039,36.11185,140.098293,0,0,176.14260708732505,,1191.8075680732727
threading,404.45690655708313,camera,1011.8088728605039,36.11185,140.098293,0,0,176.14260708732505,,1191.8075680732727
threading,407.46038341522217,camera,1011.8088728605039,36.11185,140.098293,0,0,176.14260708732505,,1191.8075680732727
took photo saved as image/yolo_image8.jpg,407.8039586544037,camera,1011.8088728605039,36.11185,140.098293,0,0,176.14260708732505,,1191.8075680732727
cone is in the centre,407.8045496940613,camera,1011.8088728605039,36.11185,140.098293,0,0,176.14260708732505,,1191.8075680732727
[camera] approach cone,409.5010139942169,camera,1011.8088728605039,36.111851,140.098295,0,0,178.43971718788615,0,1191.8075680732727
threading,410.46385502815247,camera,1011.8088728605039,36.111851,140.098295,60,60,178.43971718788615,,1191.8075680732727
threading,413.4666340351105,camera,1011.8088728605039,36.111851,140.098283,0,0,158.89824469281223,,1191.8075680732727
threading,416.46985149383545,camera,1011.8088728605039,36.111853,140.098279,0,0,158.89824469281223,,1191.4833188056946
threading,419.4737584590912,camera,1011.8088728605039,36.111855,140.098278,0,0,158.89824469281223,,1191.4833188056946
threading,422.4772958755493,camera,1011.8088728605039,36.11185,140.098281,0,0,158.89824469281223,,1191.4833188056946
threading,425.4778907299042,camera,1011.8088728605039,36.11185,140.098285,0,0,158.89824469281223,,1191.4833188056946
took photo saved as image/yolo_image9.jpg,427.8801348209381,camera,1011.8088728605039,36.111848,140.098283,0,0,158.89824469281223,,1191.4833188056946
cone is NOT in the image,427.8806746006012,camera,1011.8088728605039,36.111848,140.098283,0,0,158.89824469281223,,1191.4833188056946
can not find cone rotate,427.88096380233765,camera,1011.8088728605039,36.111848,140.098283,0,0,158.89824469281223,,1191.4833188056946
threading,428.48134207725525,camera,1011.8088728605039,36.11185,140.098283,0,0,162.76819545357682,,1191.4833188056946
threading,431.4835982322693,camera,1011.8088728605039,36.11185,140.098283,0,0,195.52089889979823,,1191.4833188056946
threading,434.484477519989,distance,1011.8088728605039,36.111848,140.098283,0,0,195.52089889979823,,58.29191207885742
threading,437.4863338470459,distance,1011.8088728605039,36.11185,140.098279,0,0,195.52089889979823,,58.29191207885742
rotateforcone,438.1134572029114,distance,1011.8088728605039,36.11185,140.098279,0,0,195.52089889979823,,908.9477062225342
threading,440.48979353904724,distance,1011.8088728605039,36.11185,140.098278,0,0,206.34581555169498,,908.9477062225342
rotateforcone,442.97993874549866,distance,1011.8088728605039,36.11185,140.098278,0,0,217.878234844394,,908.4299206733704
threading,443.49329113960266,distance,1011.8088728605039,36.11185,140.098278,0,0,212.7862996023743,,908.4299206733704
rotateforcone,446.1822566986084,distance,1011.8088728605039,36.111848,140.098278,0,0,175.82481410736506,,1191.6160583496094
threading,446.4967098236084,distance,1011.8088728605039,36.111848,140.098278,0,0,176.35730669253465,,1191.6160583496094
threading,449.5001780986786,distance,1011.8088728605039,36.11185,140.098279,0,0,221.03316420101052,,1191.6160583496094
rotateforcone,452.4452078342438,distance,1011.8088728605039,36.111848,140.098279,0,0,227.68706264639295,,1191.5056109428406
threading,452.50250577926636,distance,1011.8088728605039,36.111848,140.098279,18,-18,224.73736951543492,,1191.5056109428406
threading,455.5154731273651,distance,1011.8088728605039,36.111848,140.098279,0,0,152.63674890498606,,1191.5056109428406
rotateforcone,456.4435064792633,distance,1011.8088728605039,36.111848,140.098279,0,0,152.63674890498606,,1191.5349960327148
threading,458.55032086372375,distance,1011.8088728605039,36.111848,140.098279,0,0,212.67437264691614,,1191.5349960327148
threading,461.55389499664307,distance,1011.8088728605039,36.11185,140.098279,0,0,242.65613271206536,,1191.524863243103
rotateforcone,461.81152534484863,distance,1011.8088728605039,36.11185,140.098279,0,0,242.65613271206536,,1191.524863243103
threading,464.5571105480194,distance,1011.8088728605039,36.11185,140.098279,0,0,153.83298334251924,,1191.524863243103
threading,467.5578784942627,distance,1011.8088728605039,36.11185,140.098279,0,0,130.3183548239104,,1191.491425037384
rotateforcone,467.8744146823883,distance,1011.8088728605039,36.11185,140.098279,0,0,130.3183548239104,,1191.491425037384
threading,470.56137561798096,distance,1011.8088728605039,36.11185,140.098279,-20,20,201.55217054051082,,1191.491425037384
threading,473.56439447402954,distance,1011.8088728605039,36.11185,140.098271,0,0,252.38742215707617,,1191.491425037384
threading,476.5663936138153,distance,1011.8088728605039,36.11185,140.098273,0,0,257.11188433090433,,1191.491425037384
rotateforcone,477.3392012119293,distance,1011.8088728605039,36.11185,140.098273,0,0,257.11188433090433,,1191.9170022010803
threading,479.5698432922363,distance,1011.8088728605039,36.11185,140.098273,0,0,216.08906023936999,,1191.9170022010803
threading,482.57330298423767,distance,1011.8088728605039,36.111851,140.098271,0,0,104.29191091817111,,1191.9170022010803
threading,485.57426166534424,distance,1011.8088728605039,36.11185,140.09827,0,0,111.56993765315954,,1191.4681196212769
rotateforcone,485.6405363082886,distance,1011.8088728605039,36.11185,140.09827,0,0,111.56993765315954,,1191.4681196212769
threading,488.57769560813904,distance,1011.8088728605039,36.11185,140.09827,0,0,194.93484609202207,,1191.4681196212769
threading,491.57970118522644,distance,1011.8088728605039,36.11185,140.09827,-18,18,265.5901800419406,,1191.4681196212769
rotateforcone,494.5054404735565,distance,1011.8088728605039,36.11185,140.098268,0,0,270.2226580825326,,1191.5329694747925
threading,494.5818374156952,distance,1011.8088728605039,36.11185,140.098268,18,-18,265.91716143552924,,1191.5329694747925
threading,497.5853621959686,distance,1011.8088728605039,36.111848,140.09827,0,0,168.8808972605959,,1191.5329694747925
threading,500.58648777008057,distance,1011.8088728605039,36.111848,140.09827,0,0,83.46830464573183,,1191.5329694747925
rotateforcone,501.5349168777466,distance,1011.8088728605039,36.111848,140.09827,0,0,83.46830464573183,,1191.3201808929443
threading,503.6085512638092,distance,1011.8088728605039,36.11185,140.098271,0,0,7.029702185192235,,1191.3201808929443
threading,506.60984992980957,distance,1011.8088728605039,36.111848,140.098271,0,0,281.40526895987233,,1191.3201808929443
rotateforcone,509.4679002761841,distance,1011.8088728605039,36.111848,140.098271,0,0,278.4862538948678,,1191.51371717453
threading,509.61341619491577,distance,1011.8088728605039,36.111848,140.098271,-18,18,288.2890631682812,,1191.51371717453
threading,512.6156537532806,distance,1011.8088728605039,36.111848,140.098271,0,0,36.348872116530345,,1191.51371717453
threading,515.6182062625885,distance,1011.8088728605039,36.111848,140.098271,0,0,73.49160499429829,,1191.5147304534912
rotateforcone,515.6343705654144,distance,1011.8088728605039,36.111848,140.098271,0,0,73.49160499429829,,1191.5147304534912
threading,518.6216707229614,distance,1011.8088728605039,36.11185,140.098271,0,0,333.53921764232587,,1191.5147304534912
threading,521.6251556873322,distance,1011.8088728605039,36.11185,140.098271,0,0,303.45047237163135,,1191.5147304534912
rotateforcone,522.2983112335205,distance,1011.8088728605039,36.11185,140.098271,0,0,303.45047237163135,,1191.4721727371216
threading,524.6286008358002,distance,1011.8088728605039,36.11185,140.098271,0,0,5.73661419911636,,1191.4721727371216
threading,527.6363315582275,distance,1011.8088728605039,36.11185,140.098271,0,0,46.74361908796686,,1191.4721727371216
rotateforcone,528.1951959133148,distance,1011.8088728605039,36.11185,140.098271,0,0,46.74361908796686,,1191.4975047111511
threading,530.6551232337952,distance,1011.8088728605039,36.11185,140.098271,0,0,317.0368175788433,,1191.4975047111511
rotateforcone,532.2166724205017,distance,1011.8088728605039,36.11185,140.098271,0,0,317.0368175788433,,1191.5603280067444
threading,533.6585710048676,distance,1011.8088728605039,36.11185,140.098271,0,0,344.82188950465684,,1191.5603280067444
threading,536.6620583534241,distance,1011.8088728605039,36.11185,140.098271,0,0,30.48573370633156,,1191.3171410560608
rotateforcone,536.9041736125946,distance,1011.8088728605039,36.11185,140.098271,0,0,30.48573370633156,,1191.3171410560608
threading,539.666309595108,distance,1011.8088728605039,36.11185,140.098271,0,0,345.56692393188405,,1191.5400624275208
rotateforcone,540.0955247879028,distance,1011.8088728605039,36.11185,140.098271,0,0,345.56692393188405,,1191.5400624275208
threading,542.6682074069977,distance,1011.8088728605039,36.11185,140.098271,0,0,32.98751912500413,,1191.5400624275208
threading,545.6718239784241,distance,1011.8088728605039,36.111848,140.098271,0,0,29.955526596097627,,1191.5400624275208
rotateforcone,546.4606401920319,distance,1011.8088728605039,36.111848,140.098271,0,0,29.955526596097627,,1191.859245300293
threading,548.6752841472626,distance,1011.8088728605039,36.11185,140.098271,0,0,12.092205172764892,,1191.859245300293
rotateforcone,550.9603571891785,distance,1011.8088728605039,36.111848,140.098271,0,0,12.092205172764892,,1192.0456886291504
threading,551.6787548065186,distance,1011.8088728605039,36.111848,140.098271,0,0,16.389219878879345,,1192.0456886291504
threading,554.6819067001343,distance,1011.8088728605039,36.111848,140.098271,-18,18,1.4655419492887347,,1192.0456886291504
threading,557.6857283115387,distance,1011.8088728605039,36.111848,140.098271,0,0,7.427033913656487,,1191.5157437324524
threading,560.6873333454132,distance,1011.8088728605039,36.111851,140.098274,40,40,7.427033913656487,,1191.5157437324524
notdistancephase,563.5610256195068,distance,1011.8088728605039,36.11186,140.098285,0,0,7.427033913656487,,1191.5157437324524
threading,563.6890680789948,distance,1011.8088728605039,36.11186,140.098285,0,0,7.427033913656487,,1191.5157437324524
threading,566.6915898323059,distance,1011.8088728605039,36.111865,140.098288,0,0,7.427033913656487,,1191.5157437324524
threading,569.6951887607574,camera,1011.8088728605039,36.111865,140.098288,0,0,7.427033913656487,,1191.5157437324524
threading,572.6987762451172,camera,1011.8088728605039,36.111865,140.098288,0,0,7.427033913656487,,1191.5157437324524
threading,575.702367067337,camera,1011.8088728605039,36.111865,140.098288,0,0,91.87765773845163,,1191.5157437324524
threading,578.7059125900269,camera,1011.8088728605039,36.111866,140.098288,0,0,91.87765773845163,,1191.278636455536
threading,581.7098383903503,camera,1011.8088728605039,36.111866,140.098288,0,0,91.87765773845163,,1191.278636455536
threading,584.7136821746826,camera,1011.8088728605039,36.111866,140.098288,0,0,91.87765773845163,,1191.278636455536
threading,587.7175757884979,camera,1011.8088728605039,36.111866,140.098288,0,0,91.87765773845163,,1191.278636455536
took photo saved as image/yolo_image1.jpg,588.3659198284149,camera,1011.8088728605039,36.111866,140.098288,0,0,91.87765773845163,,1191.278636455536
cone is NOT in the image,588.3666052818298,camera,1011.8088728605039,36.111866,140.098288,0,0,91.87765773845163,,1191.278636455536
can not find cone rotate,588.3670792579651,camera,1011.8088728605039,36.111866,140.098288,0,0,91.87765773845163,,1191.278636455536
threading,590.7192230224609,camera,1011.8088728605039,36.111866,140.098288,0,0,115.60166943562969,,1191.278636455536
threading,593.7223043441772,camera,1011.8088728605039,36.111866,140.098288,0,0,123.02440849027087,,1191.278636455536
threading,596.725748538971,camera,1011.8088728605039,36.111866,140.098288,0,0,123.02440849027087,,1191.6292309761047
threading,599.729318857193,camera,1011.8088728605039,36.111866,140.098288,0,0,123.02440849027087,,1191.6292309761047
threading,602.7298426628113,camera,1011.8088728605039,36.111866,140.098288,0,0,123.02440849027087,,1191.6292309761047
threading,605.7333285808563,camera,1011.8088728605039,36.111866,140.098288,0,0,123.02440849027087,,1191.6292309761047
