36.111943,140.0984955,-27.413247843312462,-50.70410035317764
36.111945,140.098495,-27.458260689423522,-50.4822002495639
36.111943,140.098496,-27.368234298735416,-50.70410049473867
36.111941,140.098499,-27.09815372748098,-50.92600129544735
36.1119405,140.098498,-27.188180988958838,-50.98147600796074
36.11194,140.0985,-27.00812698071631,-51.03695155540481
36.111939,140.0985,-27.008127323097565,-51.147901537362486
36.111938,140.0985,-27.008127665478824,-51.25885151652619
36.11194,140.0985,-27.00812698071631,-51.03695155540481
36.11194,140.0985,-27.00812698071631,-51.03695155540481
36.1119405,140.0985,-27.008126809525677,-50.981476564891636
36.111941,140.0985,-27.00812663833504,-50.92600157344714
36.111941,140.0985,-27.00812663833504,-50.92600157344714
36.111941,140.0985,-27.00812663833504,-50.92600157344714
36.111943,140.098498,-27.188180127299287,-50.70410105539486
36.111943,140.098498,-27.188180127299287,-50.70410105539486
36.111945,140.098498,-27.188179437971602,-50.482201093342155
36.111946,140.098498,-27.18817909330775,-50.37125111138448
36.111946,140.098498,-27.18817909330775,-50.37125111138448
36.111947,140.098498,-27.188178748643892,-50.26030113082379
36.111948,140.098498,-27.188178403980025,-50.14935114886612
36.111948,140.098498,-27.188178403980025,-50.14935114886612
36.1119455,140.098498,-27.18817926563968,-50.4267261037603
36.111945500000004,140.098498,-27.18817926563967,-50.42672610236332
36.1119455,140.098498,-27.18817926563968,-50.4267261037603
36.111945,140.098498,-27.188179437971602,-50.482201093342155
36.111945,140.098498,-27.188179437971602,-50.482201093342155
36.111945,140.098498,-27.188179437971602,-50.482201093342155
36.111945,140.098498,-27.188179437971602,-50.482201093342155
36.111943999999994,140.098498,-27.188179782635448,-50.593151073902845
36.111943999999994,140.098498,-27.188179782635448,-50.593151073902845
36.111948,140.098497,-27.27820548284639,-50.14935086900368
36.111948,140.098498,-27.188178403980025,-50.14935114886612
36.111948,140.098497,-27.27820548284639,-50.14935086900368
36.111948,140.098496,-27.368232564003442,-50.149350587744266
36.111949,140.098497,-27.27820513704124,-50.03840088797733
36.11195,140.098498,-27.18817771465225,-49.927451187279075
36.11195,140.098499,-27.09815063577775,-49.92745146621019
36.111947,140.0985,-27.00812458404725,-50.26030168775469
36.111946,140.0985,-27.008124926428568,-50.37125166784972
36.111947,140.0985005,-26.963111044043433,-50.260301826521754
36.111946,140.098501,-26.918097845279668,-50.37125194538385
36.111947,140.098501,-26.91809750403962,-50.26030196575448
36.111948,140.098501,-26.918097162799565,-50.149351983796805
36.111946,140.098501,-26.918097845279668,-50.37125194538385
36.111948,140.098501,-26.918097162799565,-50.149351983796805
36.1119435,140.098501,-26.918098698379747,-50.64862689888105
36.11194,140.098503,-26.738045712145375,-51.036952384747565
36.111943,140.098502,-26.82807178213637,-50.70410216646269
36.111942,140.098502,-26.828072122235117,-50.81505214702338
36.111943,140.098501,-26.918098868999763,-50.704101890325546
36.111947,140.098501,-26.91809750403962,-50.26030196575448
36.111945,140.098501,-26.91809818651971,-50.48220192827284
36.111947,140.098501,-26.91809750403962,-50.26030196575448
36.111948,140.098501,-26.918097162799565,-50.149351983796805
36.111948,140.098501,-26.918097162799565,-50.149351983796805
36.111952,140.0985,-27.008122872140536,-49.70555178169161
36.111948999999996,140.0985005,-26.96311036042205,-50.03840186446905
36.111949,140.0985005,-26.96311036042205,-50.03840186400339
36.11195,140.0985,-27.008123556903247,-49.927451744209975
